Main,Middle,Sub,Main,Middle,Sub,Central,Unfiltered,Description,DatapointType,Security
,,S_EG_R.00.01_01_Treppenlicht_1B,1,4,2,,,Wohnen|Essen|Kochen 2,,
,,S_EG_R.00.01_01_Service_erforderlich_1B,1,4,3,,,Wohnen|Essen|Kochen 3,,
,,S_EG_R.00.01_01_Schaltimpuls_1B,1,4,4,,,Wohnen|Essen|Kochen 4,,
,,S_EG_R.00.01_01_Sperren_1B,1,4,5,,,Wohnen|Essen|Kochen 5,,
,,S_EG_R.00.01_01_Zeit_bis_nächsten_Service_2By_4By,1,4,6,,,Wohnen|Essen|Kochen 6,,
,,S_EG_R.00.01_01_Betriebsstunden_RM_2By_4By,1,4,7,,,Wohnen|Essen|Kochen 7,,
,,S_EG_R.00.01_01_Treppenlicht_mit_Zeit_1By,1,4,8,,,Wohnen|Essen|Kochen 8,,
,,S_EG_R.00.01_01_Vorwarnen_1B,1,4,9,,,Wohnen|Essen|Kochen 9,,
,,S_EG_R.00.01_01_Betriebsstunden_Reset_1B,1,4,10,,,Wohnen|Essen|Kochen 10,,
,,S_EG_R.00.01_01_Servicemeldung_Reset_1B,1,4,11,,,Wohnen|Essen|Kochen 11,,
,,S_EG_R.00.01_01_Zwangsführung_2B,1,4,12,,,Wohnen|Essen|Kochen 12,,
,,S_EG_R.00.01_01_Priorität_1B,1,4,13,,,Wohnen|Essen|Kochen 13,,
,,S_EG_R.00.01_01_Szene_1By,1,4,14,,,Wohnen|Essen|Kochen 14,,
,,S_EG_R.00.01_01_Status_1B,1,4,15,,,Wohnen|Essen|Kochen 15,,
,,S_EG_R.00.01_01_Status_invertiert_1B,1,4,16,,,Wohnen|Essen|Kochen 16,,
,,S_EG_R.00.01_01_Schwellwertschalter_1By_2By,1,4,17,,,Wohnen|Essen|Kochen 17,,
,,S_EG_R.00.01_01_Logik_1_1B,1,4,18,,,Wohnen|Essen|Kochen 18,,
,,S_EG_R.00.01_01_Logik_2_1B,1,4,19,,,Wohnen|Essen|Kochen 19,,
,,S_EG_R.00.01_02_Schalten_1B,1,4,20,,,Wohnen|Essen|Kochen 20,,
,,S_EG_R.00.01_02_Treppenlicht_1B,1,4,21,,,Wohnen|Essen|Kochen 21,,
,,S_EG_R.00.01_02_Service_erforderlich_1B,1,4,22,,,Wohnen|Essen|Kochen 22,,
,,S_EG_R.00.01_02_Schaltimpuls_1B,1,4,23,,,Wohnen|Essen|Kochen 23,,
,,S_EG_R.00.01_02_Sperren_1B,1,4,24,,,Wohnen|Essen|Kochen 24,,
,,S_EG_R.00.01_02_Zeit_bis_nächsten_Service_2By_4By,1,4,25,,,Wohnen|Essen|Kochen 25,,
,,S_EG_R.00.01_02_Betriebsstunden_RM_2By_4By,1,4,26,,,Wohnen|Essen|Kochen 26,,
,,S_EG_R.00.01_02_Treppenlicht_mit_Zeit_1By,1,4,27,,,Wohnen|Essen|Kochen 27,,
,,S_EG_R.00.01_02_Vorwarnen_1B,1,4,28,,,Wohnen|Essen|Kochen 28,,
,,S_EG_R.00.01_02_Betriebsstunden_Reset_1B,1,4,29,,,Wohnen|Essen|Kochen 29,,
,,S_EG_R.00.01_02_Servicemeldung_Reset_1B,1,4,30,,,Wohnen|Essen|Kochen 30,,
,,S_EG_R.00.01_02_Zwangsführung_2B,1,4,31,,,Wohnen|Essen|Kochen 31,,
,,S_EG_R.00.01_02_Priorität_1B,1,4,32,,,Wohnen|Essen|Kochen 32,,
,,S_EG_R.00.01_02_Szene_1By,1,4,33,,,Wohnen|Essen|Kochen 33,,
,,S_EG_R.00.01_02_Status_1B,1,4,34,,,Wohnen|Essen|Kochen 34,,
,,S_EG_R.00.01_02_Status_invertiert_1B,1,4,35,,,Wohnen|Essen|Kochen 35,,
,,S_EG_R.00.01_02_Schwellwertschalter_1By_2By,1,4,36,,,Wohnen|Essen|Kochen 36,,
,,S_EG_R.00.01_02_Logik_1_1B,1,4,37,,,Wohnen|Essen|Kochen 37,,
,,S_EG_R.00.01_02_Logik_2_1B,1,4,38,,,Wohnen|Essen|Kochen 38,,
,,S_EG_R.00.01_03_Schalten_1B,1,4,39,,,Wohnen|Essen|Kochen 39,,
,,S_EG_R.00.01_03_Treppenlicht_1B,1,4,40,,,Wohnen|Essen|Kochen 40,,
,,S_EG_R.00.01_03_Service_erforderlich_1B,1,4,41,,,Wohnen|Essen|Kochen 41,,
,,S_EG_R.00.01_03_Schaltimpuls_1B,1,4,42,,,Wohnen|Essen|Kochen 42,,
,,S_EG_R.00.01_03_Sperren_1B,1,4,43,,,Wohnen|Essen|Kochen 43,,
,,S_EG_R.00.01_03_Zeit_bis_nächsten_Service_2By_4By,1,4,44,,,Wohnen|Essen|Kochen 44,,
,,S_EG_R.00.01_03_Betriebsstunden_RM_2By_4By,1,4,45,,,Wohnen|Essen|Kochen 45,,
,,S_EG_R.00.01_03_Treppenlicht_mit_Zeit_1By,1,4,46,,,Wohnen|Essen|Kochen 46,,
,,S_EG_R.00.01_03_Vorwarnen_1B,1,4,47,,,Wohnen|Essen|Kochen 47,,
,,S_EG_R.00.01_03_Betriebsstunden_Reset_1B,1,4,48,,,Wohnen|Essen|Kochen 48,,
,,S_EG_R.00.01_03_Servicemeldung_Reset_1B,1,4,49,,,Wohnen|Essen|Kochen 49,,
,,S_EG_R.00.01_03_Zwangsführung_2B,1,4,50,,,Wohnen|Essen|Kochen 50,,
,,S_EG_R.00.01_03_Priorität_1B,1,4,51,,,Wohnen|Essen|Kochen 51,,
,,S_EG_R.00.01_03_Szene_1By,1,4,52,,,Wohnen|Essen|Kochen 52,,
,,S_EG_R.00.01_03_Status_1B,1,4,53,,,Wohnen|Essen|Kochen 53,,
,,S_EG_R.00.01_03_Status_invertiert_1B,1,4,54,,,Wohnen|Essen|Kochen 54,,
,,S_EG_R.00.01_03_Schwellwertschalter_1By_2By,1,4,55,,,Wohnen|Essen|Kochen 55,,
,,S_EG_R.00.01_03_Logik_1_1B,1,4,56,,,Wohnen|Essen|Kochen 56,,
,,S_EG_R.00.01_03_Logik_2_1B,1,4,57,,,Wohnen|Essen|Kochen 57,,
,,S_EG_R.00.01_04_Schalten_1B,1,4,58,,,Wohnen|Essen|Kochen 58,,
,,S_EG_R.00.01_04_Treppenlicht_1B,1,4,59,,,Wohnen|Essen|Kochen 59,,
,,S_EG_R.00.01_04_Service_erforderlich_1B,1,4,60,,,Wohnen|Essen|Kochen 60,,
,,S_EG_R.00.01_04_Schaltimpuls_1B,1,4,61,,,Wohnen|Essen|Kochen 61,,
,,S_EG_R.00.01_04_Sperren_1B,1,4,62,,,Wohnen|Essen|Kochen 62,,
,,S_EG_R.00.01_04_Zeit_bis_nächsten_Service_2By_4By,1,4,63,,,Wohnen|Essen|Kochen 63,,
,,S_EG_R.00.01_04_Betriebsstunden_RM_2By_4By,1,4,64,,,Wohnen|Essen|Kochen 64,,
,,S_EG_R.00.01_04_Treppenlicht_mit_Zeit_1By,1,4,65,,,Wohnen|Essen|Kochen 65,,
,,S_EG_R.00.01_04_Vorwarnen_1B,1,4,66,,,Wohnen|Essen|Kochen 66,,
,,S_EG_R.00.01_04_Betriebsstunden_Reset_1B,1,4,67,,,Wohnen|Essen|Kochen 67,,
,,S_EG_R.00.01_04_Servicemeldung_Reset_1B,1,4,68,,,Wohnen|Essen|Kochen 68,,
,,S_EG_R.00.01_04_Zwangsführung_2B,1,4,69,,,Wohnen|Essen|Kochen 69,,
,,S_EG_R.00.01_04_Priorität_1B,1,4,70,,,Wohnen|Essen|Kochen 70,,
,,S_EG_R.00.01_04_Szene_1By,1,4,71,,,Wohnen|Essen|Kochen 71,,
,,S_EG_R.00.01_04_Status_1B,1,4,72,,,Wohnen|Essen|Kochen 72,,
,,S_EG_R.00.01_04_Status_invertiert_1B,1,4,73,,,Wohnen|Essen|Kochen 73,,
,,S_EG_R.00.01_04_Schwellwertschalter_1By_2By,1,4,74,,,Wohnen|Essen|Kochen 74,,
,,S_EG_R.00.01_04_Logik_1_1B,1,4,75,,,Wohnen|Essen|Kochen 75,,
,,S_EG_R.00.01_04_Logik_2_1B,1,4,76,,,Wohnen|Essen|Kochen 76,,
,,S_EG_R.00.01_05_Schalten_1B,1,4,77,,,Wohnen|Essen|Kochen 77,,
,,S_EG_R.00.01_05_Treppenlicht_1B,1,4,78,,,Wohnen|Essen|Kochen 78,,
,,S_EG_R.00.01_05_Service_erforderlich_1B,1,4,79,,,Wohnen|Essen|Kochen 79,,
,,S_EG_R.00.01_05_Schaltimpuls_1B,1,4,80,,,Wohnen|Essen|Kochen 80,,
,,S_EG_R.00.01_05_Sperren_1B,1,4,81,,,Wohnen|Essen|Kochen 81,,
,,S_EG_R.00.01_05_Zeit_bis_nächsten_Service_2By_4By,1,4,82,,,Wohnen|Essen|Kochen 82,,
,,S_EG_R.00.01_05_Betriebsstunden_RM_2By_4By,1,4,83,,,Wohnen|Essen|Kochen 83,,
,,S_EG_R.00.01_05_Treppenlicht_mit_Zeit_1By,1,4,84,,,Wohnen|Essen|Kochen 84,,
,,S_EG_R.00.01_05_Vorwarnen_1B,1,4,85,,,Wohnen|Essen|Kochen 85,,
,,S_EG_R.00.01_05_Betriebsstunden_Reset_1B,1,4,86,,,Wohnen|Essen|Kochen 86,,
,,S_EG_R.00.01_05_Servicemeldung_Reset_1B,1,4,87,,,Wohnen|Essen|Kochen 87,,
,,S_EG_R.00.01_05_Zwangsführung_2B,1,4,88,,,Wohnen|Essen|Kochen 88,,
,,S_EG_R.00.01_05_Priorität_1B,1,4,89,,,Wohnen|Essen|Kochen 89,,
,,S_EG_R.00.01_05_Szene_1By,1,4,90,,,Wohnen|Essen|Kochen 90,,
,,S_EG_R.00.01_05_Status_1B,1,4,91,,,Wohnen|Essen|Kochen 91,,
,,S_EG_R.00.01_05_Status_invertiert_1B,1,4,92,,,Wohnen|Essen|Kochen 92,,
,,S_EG_R.00.01_05_Schwellwertschalter_1By_2By,1,4,93,,,Wohnen|Essen|Kochen 93,,
,,S_EG_R.00.01_05_Logik_1_1B,1,4,94,,,Wohnen|Essen|Kochen 94,,
,,S_EG_R.00.01_05_Logik_2_1B,1,4,95,,,Wohnen|Essen|Kochen 95,,
,,S_EG_R.00.01_06_Schalten_1B,1,4,96,,,Wohnen|Essen|Kochen 96,,
,,S_EG_R.00.01_06_Treppenlicht_1B,1,4,97,,,Wohnen|Essen|Kochen 97,,
,,S_EG_R.00.01_06_Service_erforderlich_1B,1,4,98,,,Wohnen|Essen|Kochen 98,,
,,S_EG_R.00.01_06_Schaltimpuls_1B,1,4,99,,,Wohnen|Essen|Kochen 99,,
,,S_EG_R.00.01_06_Sperren_1B,1,4,100,,,Wohnen|Essen|Kochen 100,,
,,S_EG_R.00.01_06_Zeit_bis_nächsten_Service_2By_4By,1,4,101,,,Wohnen|Essen|Kochen 101,,
,,S_EG_R.00.01_06_Betriebsstunden_RM_2By_4By,1,4,102,,,Wohnen|Essen|Kochen 102,,
,,S_EG_R.00.01_06_Treppenlicht_mit_Zeit_1By,1,4,103,,,Wohnen|Essen|Kochen 103,,
,,S_EG_R.00.01_06_Vorwarnen_1B,1,4,104,,,Wohnen|Essen|Kochen 104,,
,,S_EG_R.00.01_06_Betriebsstunden_Reset_1B,1,4,105,,,Wohnen|Essen|Kochen 105,,
,,S_EG_R.00.01_06_Servicemeldung_Reset_1B,1,4,106,,,Wohnen|Essen|Kochen 106,,
,,S_EG_R.00.01_06_Zwangsführung_2B,1,4,107,,,Wohnen|Essen|Kochen 107,,
,,S_EG_R.00.01_06_Priorität_1B,1,4,108,,,Wohnen|Essen|Kochen 108,,
,,S_EG_R.00.01_06_Szene_1By,1,4,109,,,Wohnen|Essen|Kochen 109,,
,,S_EG_R.00.01_06_Status_1B,1,4,110,,,Wohnen|Essen|Kochen 110,,
,,S_EG_R.00.01_06_Status_invertiert_1B,1,4,111,,,Wohnen|Essen|Kochen 111,,
,,S_EG_R.00.01_06_Schwellwertschalter_1By_2By,1,4,112,,,Wohnen|Essen|Kochen 112,,
,,S_EG_R.00.01_06_Logik_1_1B,1,4,113,,,Wohnen|Essen|Kochen 113,,
,,S_EG_R.00.01_06_Logik_2_1B,1,4,114,,,Wohnen|Essen|Kochen 114,,
,,S_EG_R.00.01_07_Schalten_1B,1,4,115,,,Wohnen|Essen|Kochen 115,,
,,S_EG_R.00.01_07_Treppenlicht_1B,1,4,116,,,Wohnen|Essen|Kochen 116,,
,,S_EG_R.00.01_07_Service_erforderlich_1B,1,4,117,,,Wohnen|Essen|Kochen 117,,
,,S_EG_R.00.01_07_Schaltimpuls_1B,1,4,118,,,Wohnen|Essen|Kochen 118,,
,,S_EG_R.00.01_07_Sperren_1B,1,4,119,,,Wohnen|Essen|Kochen 119,,
,,S_EG_R.00.01_07_Zeit_bis_nächsten_Service_2By_4By,1,4,120,,,Wohnen|Essen|Kochen 120,,
,,S_EG_R.00.01_07_Betriebsstunden_RM_2By_4By,1,4,121,,,Wohnen|Essen|Kochen 121,,
,,S_EG_R.00.01_07_Treppenlicht_mit_Zeit_1By,1,4,122,,,Wohnen|Essen|Kochen 122,,
,,S_EG_R.00.01_07_Vorwarnen_1B,1,4,123,,,Wohnen|Essen|Kochen 123,,
,,S_EG_R.00.01_07_Betriebsstunden_Reset_1B,1,4,124,,,Wohnen|Essen|Kochen 124,,
,,S_EG_R.00.01_07_Servicemeldung_Reset_1B,1,4,125,,,Wohnen|Essen|Kochen 125,,
,,S_EG_R.00.01_07_Zwangsführung_2B,1,4,126,,,Wohnen|Essen|Kochen 126,,
,,S_EG_R.00.01_07_Priorität_1B,1,4,127,,,Wohnen|Essen|Kochen 127,,
,,S_EG_R.00.01_07_Szene_1By,1,4,128,,,Wohnen|Essen|Kochen 128,,
,,S_EG_R.00.01_07_Status_1B,1,4,129,,,Wohnen|Essen|Kochen 129,,
,,S_EG_R.00.01_07_Status_invertiert_1B,1,4,130,,,Wohnen|Essen|Kochen 130,,
,,S_EG_R.00.01_07_Schwellwertschalter_1By_2By,1,4,131,,,Wohnen|Essen|Kochen 131,,
,,S_EG_R.00.01_07_Logik_1_1B,1,4,132,,,Wohnen|Essen|Kochen 132,,
,,S_EG_R.00.01_07_Logik_2_1B,1,4,133,,,Wohnen|Essen|Kochen 133,,
,,S_EG_R.00.01_08_Schalten_1B,1,4,134,,,Wohnen|Essen|Kochen 134,,
,,S_EG_R.00.01_08_Treppenlicht_1B,1,4,135,,,Wohnen|Essen|Kochen 135,,
,,S_EG_R.00.01_08_Service_erforderlich_1B,1,4,136,,,Wohnen|Essen|Kochen 136,,
,,S_EG_R.00.01_08_Schaltimpuls_1B,1,4,137,,,Wohnen|Essen|Kochen 137,,
,,S_EG_R.00.01_08_Sperren_1B,1,4,138,,,Wohnen|Essen|Kochen 138,,
,,S_EG_R.00.01_08_Zeit_bis_nächsten_Service_2By_4By,1,4,139,,,Wohnen|Essen|Kochen 139,,
,,S_EG_R.00.01_08_Betriebsstunden_RM_2By_4By,1,4,140,,,Wohnen|Essen|Kochen 140,,
,,S_EG_R.00.01_08_Treppenlicht_mit_Zeit_1By,1,4,141,,,Wohnen|Essen|Kochen 141,,
,,S_EG_R.00.01_08_Vorwarnen_1B,1,4,142,,,Wohnen|Essen|Kochen 142,,
,,S_EG_R.00.01_08_Betriebsstunden_Reset_1B,1,4,143,,,Wohnen|Essen|Kochen 143,,
,,S_EG_R.00.01_08_Servicemeldung_Reset_1B,1,4,144,,,Wohnen|Essen|Kochen 144,,
,,S_EG_R.00.01_08_Zwangsführung_2B,1,4,145,,,Wohnen|Essen|Kochen 145,,
,,S_EG_R.00.01_08_Priorität_1B,1,4,146,,,Wohnen|Essen|Kochen 146,,
,,S_EG_R.00.01_08_Szene_1By,1,4,147,,,Wohnen|Essen|Kochen 147,,
,,S_EG_R.00.01_08_Status_1B,1,4,148,,,Wohnen|Essen|Kochen 148,,
,,S_EG_R.00.01_08_Status_invertiert_1B,1,4,149,,,Wohnen|Essen|Kochen 149,,
,,S_EG_R.00.01_08_Schwellwertschalter_1By_2By,1,4,150,,,Wohnen|Essen|Kochen 150,,
,,S_EG_R.00.01_08_Logik_1_1B,1,4,151,,,Wohnen|Essen|Kochen 151,,
,,S_EG_R.00.01_08_Logik_2_1B,1,4,152,,,Wohnen|Essen|Kochen 152,,
,,S_EG_R.00.02_01_Schalten_1B,1,4,153,,,WC Gast 153,,
,,S_EG_R.00.02_01_Treppenlicht_1B,1,4,154,,,WC Gast 154,,
,,S_EG_R.00.02_01_Service_erforderlich_1B,1,4,155,,,WC Gast 155,,
,,S_EG_R.00.02_01_Schaltimpuls_1B,1,4,156,,,WC Gast 156,,
,,S_EG_R.00.02_01_Sperren_1B,1,4,157,,,WC Gast 157,,
,,S_EG_R.00.02_01_Zeit_bis_nächsten_Service_2By_4By,1,4,158,,,WC Gast 158,,
,,S_EG_R.00.02_01_Betriebsstunden_RM_2By_4By,1,4,159,,,WC Gast 159,,
,,S_EG_R.00.02_01_Treppenlicht_mit_Zeit_1By,1,4,160,,,WC Gast 160,,
,,S_EG_R.00.02_01_Vorwarnen_1B,1,4,161,,,WC Gast 161,,
,,S_EG_R.00.02_01_Betriebsstunden_Reset_1B,1,4,162,,,WC Gast 162,,
,,S_EG_R.00.02_01_Servicemeldung_Reset_1B,1,4,163,,,WC Gast 163,,
,,S_EG_R.00.02_01_Zwangsführung_2B,1,4,164,,,WC Gast 164,,
,,S_EG_R.00.02_01_Priorität_1B,1,4,165,,,WC Gast 165,,
,,S_EG_R.00.02_01_Szene_1By,1,4,166,,,WC Gast 166,,
,,S_EG_R.00.02_01_Status_1B,1,4,167,,,WC Gast 167,,
,,S_EG_R.00.02_01_Status_invertiert_1B,1,4,168,,,WC Gast 168,,
,,S_EG_R.00.02_01_Schwellwertschalter_1By_2By,1,4,169,,,WC Gast 169,,
,,S_EG_R.00.02_01_Logik_1_1B,1,4,170,,,WC Gast 170,,
,,S_EG_R.00.02_01_Logik_2_1B,1,4,171,,,WC Gast 171,,
,,S_EG_R.00.03_01_Schalten_1B,1,4,172,,,Flur|Garderobe 172,,
,,S_EG_R.00.03_01_Treppenlicht_1B,1,4,173,,,Flur|Garderobe 173,,
,,S_EG_R.00.03_01_Service_erforderlich_1B,1,4,174,,,Flur|Garderobe 174,,
,,S_EG_R.00.03_01_Schaltimpuls_1B,1,4,175,,,Flur|Garderobe 175,,
,,S_EG_R.00.03_01_Sperren_1B,1,4,176,,,Flur|Garderobe 176,,
,,S_EG_R.00.03_01_Zeit_bis_nächsten_Service_2By_4By,1,4,177,,,Flur|Garderobe 177,,
,,S_EG_R.00.03_01_Betriebsstunden_RM_2By_4By,1,4,178,,,Flur|Garderobe 178,,
,,S_EG_R.00.03_01_Treppenlicht_mit_Zeit_1By,1,4,179,,,Flur|Garderobe 179,,
,,S_EG_R.00.03_01_Vorwarnen_1B,1,4,180,,,Flur|Garderobe 180,,
,,S_EG_R.00.03_01_Betriebsstunden_Reset_1B,1,4,181,,,Flur|Garderobe 181,,
,,S_EG_R.00.03_01_Servicemeldung_Reset_1B,1,4,182,,,Flur|Garderobe 182,,
,,S_EG_R.00.03_01_Zwangsführung_2B,1,4,183,,,Flur|Garderobe 183,,
,,S_EG_R.00.03_01_Priorität_1B,1,4,184,,,Flur|Garderobe 184,,
,,S_EG_R.00.03_01_Szene_1By,1,4,185,,,Flur|Garderobe 185,,
,,S_EG_R.00.03_01_Status_1B,1,4,186,,,Flur|Garderobe 186,,
,,S_EG_R.00.03_01_Status_invertiert_1B,1,4,187,,,Flur|Garderobe 187,,
,,S_EG_R.00.03_01_Schwellwertschalter_1By_2By,1,4,188,,,Flur|Garderobe 188,,
,,S_EG_R.00.03_01_Logik_1_1B,1,4,189,,,Flur|Garderobe 189,,
,,S_EG_R.00.03_01_Logik_2_1B,1,4,190,,,Flur|Garderobe 190,,
,,S_EG_R.00.04_01_Schalten_1B,1,4,191,,,HAR|HWR 191,,
,,S_EG_R.00.04_01_Treppenlicht_1B,1,4,192,,,HAR|HWR 192,,
,,S_EG_R.00.04_01_Service_erforderlich_1B,1,4,193,,,HAR|HWR 193,,
,,S_EG_R.00.04_01_Schaltimpuls_1B,1,4,194,,,HAR|HWR 194,,
,,S_EG_R.00.04_01_Sperren_1B,1,4,195,,,HAR|HWR 195,,
,,S_EG_R.00.04_01_Zeit_bis_nächsten_Service_2By_4By,1,4,196,,,HAR|HWR 196,,
,,S_EG_R.00.04_01_Betriebsstunden_RM_2By_4By,1,4,197,,,HAR|HWR 197,,
,,S_EG_R.00.04_01_Treppenlicht_mit_Zeit_1By,1,4,198,,,HAR|HWR 198,,
,,S_EG_R.00.04_01_Vorwarnen_1B,1,4,199,,,HAR|HWR 199,,
,,S_EG_R.00.04_01_Betriebsstunden_Reset_1B,1,4,200,,,HAR|HWR 200,,
,,S_EG_R.00.04_01_Servicemeldung_Reset_1B,1,4,201,,,HAR|HWR 201,,
,,S_EG_R.00.04_01_Zwangsführung_2B,1,4,202,,,HAR|HWR 202,,
,,S_EG_R.00.04_01_Priorität_1B,1,4,203,,,HAR|HWR 203,,
,,S_EG_R.00.04_01_Szene_1By,1,4,204,,,HAR|HWR 204,,
,,S_EG_R.00.04_01_Status_1B,1,4,205,,,HAR|HWR 205,,
,,S_EG_R.00.04_01_Status_invertiert_1B,1,4,206,,,HAR|HWR 206,,
,,S_EG_R.00.04_01_Schwellwertschalter_1By_2By,1,4,207,,,HAR|HWR 207,,
,,S_EG_R.00.04_01_Logik_1_1B,1,4,208,,,HAR|HWR 208,,
,,S_EG_R.00.04_01_Logik_2_1B,1,4,209,,,HAR|HWR 209,,
OG,,,1
,Licht,,2,0
,,L_OG_R.01.01_01_Schalten_1B,2,0,1,,,Kinderzimmer I 1,,
,,L_OG_R.01.01_01_Treppenlicht_1B,2,0,2,,,Kinderzimmer I 2,,
,,L_OG_R.01.01_01_Service_erforderlich_1B,2,0,3,,,Kinderzimmer I 3,,
,,L_OG_R.01.01_01_Schaltimpuls_1B,2,0,4,,,Kinderzimmer I 4,,
,,L_OG_R.01.01_01_Sperren_1B,2,0,5,,,Kinderzimmer I 5,,
,,L_OG_R.01.01_01_Zeit_bis_nächsten_Service_2By_4By,2,0,6,,,Kinderzimmer I 6,,
,,L_OG_R.01.01_01_Betriebsstunden_RM_2By_4By,2,0,7,,,Kinderzimmer I 7,,
,,L_OG_R.01.01_01_Treppenlicht_mit_Zeit_1By,2,0,8,,,Kinderzimmer I 8,,
,,L_OG_R.01.01_01_Vorwarnen_1B,2,0,9,,,Kinderzimmer I 9,,
,,L_OG_R.01.01_01_Betriebsstunden_Reset_1B,2,0,10,,,Kinderzimmer I 10,,
,,L_OG_R.01.01_01_Servicemeldung_Reset_1B,2,0,11,,,Kinderzimmer I 11,,
,,L_OG_R.01.01_01_Zwangsführung_2B,2,0,12,,,Kinderzimmer I 12,,
,,L_OG_R.01.01_01_Priorität_1B,2,0,13,,,Kinderzimmer I 13,,
,,L_OG_R.01.01_01_Szene_1By,2,0,14,,,Kinderzimmer I 14,,
,,L_OG_R.01.01_01_Status_1B,2,0,15,,,Kinderzimmer I 15,,
,,L_OG_R.01.01_01_Status_invertiert_1B,2,0,16,,,Kinderzimmer I 16,,
,,L_OG_R.01.01_01_Schwellwertschalter_1By_2By,2,0,17,,,Kinderzimmer I 17,,
,,L_OG_R.01.01_01_Logik_1_1B,2,0,18,,,Kinderzimmer I 18,,
,,L_OG_R.01.01_01_Logik_2_1B,2,0,19,,,Kinderzimmer I 19,,
,,L_OG_R.01.02_01_Schalten_1B,2,0,20,,,Kinderzimmer II 20,,
,,L_OG_R.01.02_01_Treppenlicht_1B,2,0,21,,,Kinderzimmer II 21,,
,,L_OG_R.01.02_01_Service_erforderlich_1B,2,0,22,,,Kinderzimmer II 22,,
,,L_OG_R.01.02_01_Schaltimpuls_1B,2,0,23,,,Kinderzimmer II 23,,
,,L_OG_R.01.02_01_Sperren_1B,2,0,24,,,Kinderzimmer II 24,,
,,L_OG_R.01.02_01_Zeit_bis_nächsten_Service_2By_4By,2,0,25,,,Kinderzimmer II 25,,
,,L_OG_R.01.02_01_Betriebsstunden_RM_2By_4By,2,0,26,,,Kinderzimmer II 26,,
,,L_OG_R.01.02_01_Treppenlicht_mit_Zeit_1By,2,0,27,,,Kinderzimmer II 27,,
,,L_OG_R.01.02_01_Vorwarnen_1B,2,0,28,,,Kinderzimmer II 28,,
,,L_OG_R.01.02_01_Betriebsstunden_Reset_1B,2,0,29,,,Kinderzimmer II 29,,
,,L_OG_R.01.02_01_Servicemeldung_Reset_1B,2,0,30,,,Kinderzimmer II 30,,
,,L_OG_R.01.02_01_Zwangsführung_2B,2,0,31,,,Kinderzimmer II 31,,
,,L_OG_R.01.02_01_Priorität_1B,2,0,32,,,Kinderzimmer II 32,,
,,L_OG_R.01.02_01_Szene_1By,2,0,33,,,Kinderzimmer II 33,,
,,L_OG_R.01.02_01_Status_1B,2,0,34,,,Kinderzimmer II 34,,
,,L_OG_R.01.02_01_Status_invertiert_1B,2,0,35,,,Kinderzimmer II 35,,
,,L_OG_R.01.02_01_Schwellwertschalter_1By_2By,2,0,36,,,Kinderzimmer II 36,,
,,L_OG_R.01.02_01_Logik_1_1B,2,0,37,,,Kinderzimmer II 37,,
,,L_OG_R.01.02_01_Logik_2_1B,2,0,38,,,Kinderzimmer II 38,,
,,L_OG_R.01.03_01_Schalten_1B,2,0,39,,,Buero|Gast 39,,
,,L_OG_R.01.03_01_Treppenlicht_1B,2,0,40,,,Buero|Gast 40,,
,,L_OG_R.01.03_01_Service_erforderlich_1B,2,0,41,,,Buero|Gast 41,,
,,L_OG_R.01.03_01_Schaltimpuls_1B,2,0,42,,,Buero|Gast 42,,
,,L_OG_R.01.03_01_Sperren_1B,2,0,43,,,Buero|Gast 43,,
,,L_OG_R.01.03_01_Zeit_bis_nächsten_Service_2By_4By,2,0,44,,,Buero|Gast 44,,
,,L_OG_R.01.03_01_Betriebsstunden_RM_2By_4By,2,0,45,,,Buero|Gast 45,,
,,L_OG_R.01.03_01_Treppenlicht_mit_Zeit_1By,2,0,46,,,Buero|Gast 46,,
,,L_OG_R.01.03_01_Vorwarnen_1B,2,0,47,,,Buero|Gast 47,,
,,L_OG_R.01.03_01_Betriebsstunden_Reset_1B,2,0,48,,,Buero|Gast 48,,
,,L_OG_R.01.03_01_Servicemeldung_Reset_1B,2,0,49,,,Buero|Gast 49,,
,,L_OG_R.01.03_01_Zwangsführung_2B,2,0,50,,,Buero|Gast 50,,
,,L_OG_R.01.03_01_Priorität_1B,2,0,51,,,Buero|Gast 51,,
,,L_OG_R.01.03_01_Szene_1By,2,0,52,,,Buero|Gast 52,,
,,L_OG_R.01.03_01_Status_1B,2,0,53,,,Buero|Gast 53,,
,,L_OG_R.01.03_01_Status_invertiert_1B,2,0,54,,,Buero|Gast 54,,
,,L_OG_R.01.03_01_Schwellwertschalter_1By_2By,2,0,55,,,Buero|Gast 55,,
,,L_OG_R.01.03_01_Logik_1_1B,2,0,56,,,Buero|Gast 56,,
,,L_OG_R.01.03_01_Logik_2_1B,2,0,57,,,Buero|Gast 57,,
,,L_OG_R.01.04_01_Schalten_1B,2,0,58,,,Schlafen 58,,
,,L_OG_R.01.04_01_Treppenlicht_1B,2,0,59,,,Schlafen 59,,
,,L_OG_R.01.04_01_Service_erforderlich_1B,2,0,60,,,Schlafen 60,,
,,L_OG_R.01.04_01_Schaltimpuls_1B,2,0,61,,,Schlafen 61,,
,,L_OG_R.01.04_01_Sperren_1B,2,0,62,,,Schlafen 62,,
,,L_OG_R.01.04_01_Zeit_bis_nächsten_Service_2By_4By,2,0,63,,,Schlafen 63,,
,,L_OG_R.01.04_01_Betriebsstunden_RM_2By_4By,2,0,64,,,Schlafen 64,,
